timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label,hour,dayofweek,month
2026-06-11 05:43:48,192.168.171.215,10.39.190.194,user_441,0,1,53880,3389,1293,-1.2835560824855488,-0.7456446063761751,1722,2026-06-11 05:43:48,,1,-0.18661851555607503,-0.8220816854154712,35,0,-0.09113529846973145,1,0,1,0,1,71.93,0,5.0,3.0,6.0
,192.168.176.201,192.168.203.215,user_511,5,0,16733,22,492,-1.0228983434541006,-0.38947964997461854,5114,,,1,-0.18661851555607503,0.13684573478559647,17,1,-1.3625644055548916,0,0,0,2,1,20.06,0,,,
2026-06-11 15:56:48,192.168.16.48,10.86.8.191,user_448,3,1,30028,445,1104,-0.4171221121338317,-0.764423072138101,3289,2026-06-11 15:56:48,2026-06-11 10:45:48,1,0.3340174547198184,0.07691277102302972,18,0,1.7875435314023709,0,0,0,0,0,83.22,0,15.0,3.0,6.0
2026-06-11 00:42:00,192.168.155.73,10.182.110.88,user_48,4,3,42449,445,807,0.10443446744216536,-1.3537298519681555,4260,2026-06-11 00:42:00,2026-06-11 11:42:00,1,-0.9675724709699153,-0.7921152035341879,0,0,0.6109971935026703,2,0,0,1,1,39.91,0,0.0,3.0,6.0
,192.168.17.123,10.214.31.9,user_319,1,3,32915,80,372,-0.20209042344158176,-1.2166860447099692,5164,,,1,-0.9675724709699153,-0.5823498303652044,10,0,-0.9071271134646849,0,0,0,2,0,31.05,0,,,
,192.168.15.232,192.168.64.112,user_47,0,4,39090,22,1108,-0.8435824685065529,1.5087620035052474,4788,,,0,1.895925365547499,1.94981788860324,19,1,1.0095048240816011,2,1,1,3,0,67.9,1,,,
2026-06-11 11:43:48,192.168.27.157,192.168.26.74,user_22,1,4,12934,445,1355,-0.902309010661597,-0.6928486846350437,5085,2026-06-11 11:43:48,,1,-0.7072544858319685,-0.7321822397716212,12,0,1.6167545468685434,1,0,0,3,1,49.63,0,11.0,3.0,6.0
,172.31.137.178,192.168.212.2,user_202,4,2,28465,80,162,-0.38406998790586716,0.34894197120512654,1787,,2026-06-11 05:26:30,1,-0.18661851555607503,-0.6872325169496961,2,0,-1.1727988671839722,1,0,1,3,0,58.45,0,,,
2026-06-11 15:41:24,192.168.29.241,10.192.52.90,user_360,0,2,41882,80,675,-0.4061066662032817,-1.177761854784238,2445,2026-06-11 15:41:24,,1,-0.9675724709699153,-0.6422827941277711,26,0,-0.22397117532937505,1,0,0,4,1,52.45,0,15.0,3.0,6.0
2026-06-11 04:53:00,192.168.253.13,172.22.224.172,user_141,4,0,62162,445,1426,-0.738658947629288,-0.5793980339860394,2848,2026-06-11 04:53:00,,1,-0.7072544858319685,0.631292685826772,1,0,-0.1670415138180992,2,0,0,4,0,49.58,0,4.0,3.0,6.0
,172.24.32.70,192.168.79.36,user_177,5,4,6910,22,1063,-0.8634376603134313,0.30817691929399993,2668,,,1,-0.7072544858319685,-0.7471654807122629,32,0,-0.22397117532937505,2,0,0,0,1,17.35,1,,,
,192.168.54.110,10.25.188.96,user_294,3,1,38722,22,238,-0.5519537935082266,-0.10574257163298426,4530,,,1,0.0736994695818717,1.200655841571156,30,0,-1.3625644055548916,2,1,0,4,0,68.0,0,,,
,172.20.147.198,10.5.59.210,user_56,3,3,28785,3389,366,0.18231990023425257,0.30491357304716316,2096,,,1,0.3340174547198184,-0.7471654807122629,18,1,-0.9071271134646849,1,0,0,3,1,32.59,0,,,
,10.120.100.154,192.168.116.52,user_532,4,5,59032,445,1142,-1.181271176567659,2.028521017527075,4103,,,1,-0.44693650069402174,-0.552383348483921,28,0,-1.3625644055548916,1,0,1,4,0,68.76,0,,,
2026-06-11 02:54:24,192.168.187.61,192.168.53.11,user_578,3,5,5621,80,338,-0.7563963037450887,1.2437096743153733,848,2026-06-11 02:54:24,2026-06-11 17:02:24,1,-0.18661851555607503,-0.837064926356113,10,0,0.7438330703623139,1,0,0,2,1,56.3,0,2.0,3.0,6.0
2026-06-11 12:00:00,172.20.79.84,172.16.180.231,user_286,4,5,28787,445,910,-1.211696258708877,0.29642385227270013,3507,2026-06-11 12:00:00,2026-06-11 10:27:00,1,-0.18661851555607503,-0.2826850115523707,15,0,1.1992703624525205,2,0,0,4,1,42.63,0,12.0,3.0,6.0
,172.25.198.214,172.28.246.91,user_563,1,2,38066,3389,209,0.01244170291552326,-1.2679322953615773,5616,,,1,1.1149714101336587,0.13684573478559647,16,0,0.003747470715728261,0,0,0,0,0,18.76,0,,,
,172.30.58.14,172.18.111.195,user_543,5,1,24425,22,896,2.1941210746621764,0.11061561102139773,5048,,,1,0.5943354398577652,1.7999854791968233,28,0,2.129121500470026,2,1,0,1,1,49.93,1,,,
,172.23.17.26,172.29.3.30,user_315,5,3,12527,445,537,-1.0875270506498527,-1.0737698877183728,238,,,1,0.3340174547198184,0.016979807260462994,2,0,-1.1348457595097883,0,1,0,0,0,35.28,0,,,
2026-06-11 21:16:54,10.75.208.159,172.28.113.252,user_496,0,1,47089,3389,169,1.0852431379846992,0.7352184091550595,4846,2026-06-11 21:16:54,,1,3.718151261513126,4.317169957224626,25,0,-0.31885394451483473,2,0,1,1,0,80.74,1,21.0,3.0,6.0
,172.28.133.77,172.20.101.215,user_351,2,4,33881,445,808,0.11432155829140357,1.9977267435332065,2135,,2026-06-11 11:37:12,1,-0.9675724709699153,0.061929530082388044,2,0,-1.3625644055548916,2,0,0,4,0,35.67,0,,,
,10.43.75.224,192.168.231.124,user_424,4,1,43340,445,194,-1.2138777451994132,-0.27433540629905084,3195,,,1,-0.9675724709699153,-1.2865621545753634,27,0,0.11760679373827991,0,0,0,3,1,81.89,0,,,
,172.28.176.191,172.21.105.237,user_442,5,3,62509,443,864,-0.0036098714206765875,-1.0748493022461727,2722,,,1,-0.18661851555607503,0.37657758983586337,9,0,0.060677132227004084,0,0,0,0,1,34.23,0,,,
,192.168.4.247,10.164.51.61,user_179,5,5,41470,3389,1138,-1.1468515245573867,0.3575103469916928,2827,,,1,0.0736994695818717,0.21176193948880487,25,0,0.5350909781543026,2,1,0,0,1,46.06,0,,,
,192.168.116.105,10.197.31.227,user_149,3,5,54368,445,1416,-0.8157805708278718,-1.244566736234226,4868,,2026-06-11 20:02:12,1,0.3340174547198184,-0.0879028793240288,18,0,-0.5275960367228462,2,1,0,1,1,53.88,0,,,
,172.20.182.195,192.168.26.80,user_466,2,1,23906,445,562,1.3786771811131247,0.7410171244090541,4034,,,1,-0.44693650069402174,-0.012986674620820373,18,1,0.9905282702445092,1,0,0,1,0,52.29,0,,,
2026-06-11 04:29:06,192.168.215.204,172.29.218.83,user_318,3,4,44006,445,1272,1.9878326912410145,0.8048632385952437,5242,2026-06-11 04:29:06,,1,-0.7072544858319685,0.2866781441920133,6,0,2.299910485003853,0,0,0,4,1,25.64,1,4.0,3.0,6.0
2026-06-11 03:13:30,10.148.147.102,10.75.4.127,user_271,4,0,49827,443,898,0.3945181639445417,-1.4331513320616833,6095,2026-06-11 03:13:30,,1,-0.44693650069402174,-1.0018805767031715,17,0,0.19351300908664767,2,1,0,3,1,54.88,0,3.0,3.0,6.0
2026-06-11 23:16:06,10.93.166.27,192.168.60.176,user_493,4,5,48270,443,403,0.1586263723388093,1.05377622870589,4423,2026-06-11 23:16:06,,1,-0.44693650069402174,-0.9119811310593213,15,0,-1.0020098826501447,1,0,0,1,0,41.95,0,23.0,3.0,6.0
2026-06-11 22:38:36,192.168.17.211,172.26.26.86,user_506,4,2,47449,443,66,2.1369877313057026,-0.8834113703413529,6620,2026-06-11 22:38:36,2026-06-11 12:58:36,1,0.5943354398577652,0.586342963004847,18,0,3.419527161392278,1,1,1,0,0,46.3,1,22.0,3.0,6.0
,10.49.185.206,10.138.154.225,user_438,5,3,7069,445,627,-0.6837610975022849,-0.9281024788140585,2333,,,1,0.5943354398577652,-0.3875676981368625,0,0,-0.7363381289308575,2,0,0,4,1,61.14,0,,,
2026-06-11 20:15:18,10.146.31.238,192.168.158.225,user_321,3,2,19730,443,130,0.6463361570996615,-0.736122329378995,4797,2026-06-11 20:15:18,,0,1.1149714101336587,2.848812345041741,19,0,2.053215285121658,2,1,1,2,1,69.89,1,20.0,3.0,6.0
2026-06-11 09:50:36,192.168.154.251,192.168.231.158,user_53,4,5,63397,3389,282,-1.0481677108391707,1.352636825012993,3082,2026-06-11 09:50:36,2026-06-11 01:12:36,1,-0.7072544858319685,-1.0468302995250964,0,0,1.1802938086154287,1,0,0,0,1,33.78,0,9.0,3.0,6.0
,172.20.84.227,192.168.232.67,user_12,5,4,39823,443,603,-1.3095313951009782,-0.3974438883277961,3051,,2026-06-11 16:54:18,1,0.5943354398577652,-0.14783584308659553,14,0,-0.546572590559938,1,0,0,2,0,65.86,0,,,
2026-06-11 05:20:06,192.168.56.154,10.201.59.98,user_389,3,1,63870,443,282,-0.6721496486313495,1.2196144644374471,4675,2026-06-11 05:20:06,2026-06-11 23:15:06,1,-0.44693650069402174,0.24172842137008824,30,0,-0.4327132675373864,2,1,0,4,0,43.05,0,5.0,3.0,6.0
,172.16.147.13,10.196.177.132,user_192,2,4,2754,80,1131,0.33291576294123115,-1.4723499777743283,2051,,,1,0.0736994695818717,-0.5673665894245626,21,0,-1.191775421021064,1,0,0,3,1,49.36,0,,,
2026-06-11 22:01:00,172.31.112.190,10.159.73.31,user_372,4,3,44356,443,826,-0.8692800321788902,-0.8367622541205452,3482,2026-06-11 22:01:00,2026-06-11 20:03:00,1,-0.9675724709699153,0.8110915771144722,18,0,-1.0779160979985125,2,0,0,2,1,18.34,0,22.0,3.0,6.0
,172.30.154.19,10.200.232.35,user_131,0,1,52377,80,357,0.15020710750132885,-0.4015540310879146,3696,,,1,-0.7072544858319685,-0.2527185296710873,34,0,-1.3625644055548916,2,1,0,2,0,61.53,0,,,
,172.30.202.16,10.48.83.150,user_17,0,3,53806,80,511,-1.301625194283376,2.379859568505105,3885,,,1,-0.9675724709699153,0.031963048201104675,18,0,-0.8691740057905011,1,1,0,4,0,33.45,0,,,
,172.28.207.242,172.18.60.58,user_360,2,5,39464,80,1266,0.9177277354943579,0.6258394105155701,4644,,2026-06-11 03:18:54,1,0.3340174547198184,-0.4175341800181458,25,1,1.8444731929136466,2,0,0,0,0,72.7,0,,,
,10.213.65.191,192.168.104.15,user_301,3,4,35629,3389,1132,-0.23064455784113747,0.6400993968587989,6388,,2026-06-11 12:19:36,1,1.3752893952716054,0.0918960119636714,9,0,-0.56554914439703,0,0,0,0,1,57.3,0,,,
2026-06-11 21:40:06,10.106.156.63,10.119.87.29,user_508,3,4,34407,3389,347,0.9588808705625098,-0.22546386760860254,3688,2026-06-11 21:40:06,2026-06-11 23:08:06,1,2.1562433506854455,1.8898849248406735,32,0,-0.14806495998100727,1,1,1,0,1,87.8,1,21.0,3.0,6.0
2026-06-11 19:48:00,192.168.91.33,172.24.37.249,user_385,2,5,12655,22,997,-0.9479543491218433,1.8477366559850052,3601,2026-06-11 19:48:00,2026-06-11 19:49:00,1,-0.9675724709699153,-1.2416124317534385,17,0,0.11760679373827991,1,0,0,2,1,29.14,0,19.0,3.0,6.0
,192.168.139.214,172.27.221.93,user_477,5,5,63013,22,1487,-0.5135472868773192,0.912985430551977,2739,,,0,0.3340174547198184,-0.34261797531493743,12,0,1.4649421161718077,0,1,0,3,1,28.93,0,,,
,192.168.96.105,172.27.3.188,user_587,5,2,12536,443,336,-0.7431685103303256,-1.0160387823454866,2577,,2026-06-11 19:53:00,1,-0.9675724709699153,-0.9569308538812464,8,0,0.19351300908664767,0,0,0,1,0,43.52,0,,,
2026-06-11 18:01:48,192.168.108.112,172.17.63.219,user_405,0,3,17403,22,978,-0.7254716592687258,0.5489984842233869,4690,2026-06-11 18:01:48,,1,-0.44693650069402174,-0.16281908402723722,25,0,-0.31885394451483473,1,0,0,1,1,51.91,0,18.0,3.0,6.0
,172.20.73.168,192.168.166.186,user_304,3,0,22642,445,902,-0.6813905874254776,-0.25017827651797964,4602,,,1,-0.44693650069402174,-0.2527185296710873,18,0,1.047457931755785,1,0,0,0,1,28.09,0,,,
,10.142.153.151,192.168.120.126,user_6,5,5,25717,445,301,-0.19249265440806454,0.30539889120694913,3941,,2026-06-11 01:39:54,1,-0.44693650069402174,0.39156083077650505,4,0,-1.3625644055548916,2,0,0,3,1,49.7,0,,,
,10.158.184.18,192.168.21.44,user_384,3,0,5101,80,409,0.7003660417795018,-0.8362417922319472,3718,,,1,-0.9675724709699153,-0.5224168666026376,2,0,1.1423407009412447,1,1,0,0,0,48.51,0,,,
2026-06-11 18:39:18,10.146.207.149,10.190.5.246,user_155,3,2,39200,22,920,-0.9403046803141806,0.00402802855612559,1111,2026-06-11 18:39:18,,1,0.3340174547198184,-0.04295315650210374,5,0,-1.1727988671839722,2,0,0,4,1,66.28,0,18.0,3.0,6.0
,172.27.234.150,10.99.39.249,user_572,1,3,11574,80,804,-1.1984723229183236,0.698603664265551,3045,,2026-06-11 16:39:18,1,-0.9675724709699153,0.16681221666687981,8,0,-0.3378304983519267,0,0,0,3,0,54.25,0,,,
,10.144.104.7,192.168.229.56,user_580,5,0,3110,445,546,-0.5962547499314227,-0.7183412761109742,5400,,2026-06-11 13:22:30,0,0.0736994695818717,0.8110915771144722,13,0,-0.8501974519534091,1,0,0,1,1,39.55,0,,,
2026-06-11 11:43:00,172.25.3.186,192.168.217.116,user_232,5,2,37870,3389,812,0.4195059247623102,0.13494845944652933,6621,2026-06-11 11:43:00,2026-06-11 02:04:00,1,-0.18661851555607503,0.9759072274615307,26,0,-0.4706663752115703,1,1,0,2,0,57.41,1,11.0,3.0,6.0
,192.168.50.181,172.16.204.11,user_445,4,0,46579,445,1376,0.44004777367849957,-0.7675307818716272,4819,,2026-06-11 14:32:30,1,-0.44693650069402174,-0.7471654807122629,7,0,0.5540675319913946,0,0,0,1,0,37.61,0,,,
,192.168.177.46,172.25.253.107,user_320,4,5,21932,445,307,-0.27236283485599766,-0.3275363176769692,4925,,,1,0.3340174547198184,-0.4924503847213542,10,0,1.8444731929136466,2,0,0,3,1,35.0,0,,,
2026-06-11 10:45:06,10.142.246.206,172.21.146.165,user_195,5,5,11391,22,705,-0.32825209440487135,0.33811100868742006,3098,2026-06-11 10:45:06,2026-06-11 02:23:06,1,-0.9675724709699153,0.12186249384495478,25,0,-0.6035022520712139,2,0,1,1,1,52.71,0,10.0,3.0,6.0
,172.29.122.214,10.147.218.89,user_33,3,4,2241,445,962,0.37051795492443423,0.5035057640315866,1604,,2026-06-11 06:48:24,1,-0.18661851555607503,0.00199656631982131,4,0,-0.6604319135824896,1,0,0,2,1,50.44,0,,,
2026-06-11 05:46:36,172.23.108.64,10.252.155.155,user_445,5,1,15292,445,1017,2.4847853436080993,1.9264201177734794,7218,2026-06-11 05:46:36,2026-06-11 06:04:36,1,4.238787231789019,4.6767677398000265,27,0,1.332106239312164,0,1,1,2,0,91.35,1,5.0,3.0,6.0
,10.180.85.64,192.168.244.157,user_24,3,0,4830,22,991,0.5386775806577809,-0.017966925147554234,4228,,,1,2.1562433506854455,4.107404584055642,35,1,4.02677688417922,0,1,1,0,1,73.69,1,,,
2026-06-11 06:58:48,172.19.144.28,192.168.19.66,user_134,1,1,2840,80,855,1.2817794474039594,0.20006811542443312,4383,2026-06-11 06:58:48,2026-06-11 20:01:48,1,-0.44693650069402174,2.384331875881849,12,0,0.6679268550139462,0,1,0,1,1,44.02,1,6.0,3.0,6.0
,172.22.30.135,192.168.55.253,user_258,2,3,51332,80,1143,0.2201709089789757,2.1649355846884353,3759,,,1,-0.9675724709699153,-0.057936397442745424,22,0,-0.546572590559938,2,0,0,4,1,73.01,0,,,
,172.21.15.154,172.29.221.65,user_460,1,3,35230,3389,999,1.811396532765943,0.6057305035914724,4490,,,1,-0.44693650069402174,-0.6872325169496961,15,1,-0.01522908312136368,0,0,0,2,1,49.14,0,,,
2026-06-11 03:03:36,192.168.172.96,10.208.41.33,user_237,0,2,33671,445,542,-0.40255186549412325,-0.2739521723039095,3076,2026-06-11 03:03:36,,1,-0.44693650069402174,0.6912256495893387,21,0,-0.8501974519534091,1,1,0,3,1,12.92,0,3.0,3.0,6.0
,10.55.178.127,172.29.95.82,user_488,0,3,28346,22,1046,-0.07396136413138954,-0.03614125347609132,3426,,,1,-0.18661851555607503,0.1817954576075215,0,0,-0.45168982137447833,1,0,0,0,0,40.76,1,,,
,10.201.125.74,192.168.52.58,user_248,4,3,1058,445,190,0.45757874689908606,1.3519941968290006,4678,,,1,-0.18661851555607503,-0.8670314082373963,0,1,1.6547076545427273,0,0,0,2,1,46.27,0,,,
,172.25.136.120,10.23.190.82,user_340,1,2,62335,443,1303,-0.8242480559679723,0.06945226351706746,4145,,,1,0.5943354398577652,0.5114267583016385,36,0,0.9146220548961415,1,0,0,0,0,54.98,0,,,
,10.80.96.145,10.28.230.23,user_223,1,2,15217,445,202,-1.1282076267523269,0.19747919406860928,7005,,,1,0.3340174547198184,0.13684573478559647,18,0,0.44020820896884294,2,0,0,2,0,36.91,0,,,
,10.232.35.108,172.18.101.63,user_581,2,4,49775,443,1025,2.4929210730661735,1.2295283429842478,2275,,2026-06-11 13:53:36,1,2.9371973060992858,3.3582425370235582,19,1,2.1480980543071175,2,1,1,4,1,94.55,1,,,
,10.35.126.249,192.168.151.153,user_582,0,5,38941,80,266,0.177949212004761,-1.4105187707066986,6054,,,1,-0.9675724709699153,0.3316278670139383,9,0,-1.2676816363694319,0,0,0,0,0,73.09,0,,,
2026-06-11 23:43:06,10.93.158.151,10.104.67.204,user_408,4,0,2081,445,911,-1.1331241688074787,-0.11314116330337674,5739,2026-06-11 23:43:06,,1,-0.7072544858319685,-0.6722492760090545,14,0,-1.3625644055548916,2,0,0,2,1,36.22,0,23.0,3.0,6.0
,192.168.148.58,172.27.187.138,user_397,4,4,57379,443,1230,0.6569156914945253,0.8804942165097535,3344,,,1,-0.9675724709699153,-0.552383348483921,17,0,-1.3625644055548916,1,1,0,1,0,37.83,0,,,
,172.30.130.158,192.168.34.216,user_100,0,1,51007,22,1492,-1.0543341231382373,0.34396997033366394,3111,,,0,-0.9675724709699153,0.6762424086486971,3,0,0.23146611676083156,0,1,0,3,0,35.15,0,,,
,172.22.16.255,192.168.23.158,user_215,1,3,55800,3389,329,-1.0786853759614194,0.703508724701181,1897,,,1,0.3340174547198184,0.16681221666687981,14,1,0.7438330703623139,1,1,0,2,1,67.15,0,,,
,10.93.44.146,10.150.210.3,user_508,3,0,38332,443,854,-0.6487898052300378,0.2199360367795337,5162,,2026-06-11 22:50:18,1,0.8546534249957118,0.061929530082388044,19,1,3.229761623021359,0,1,0,2,1,77.97,1,,,
2026-06-11 13:40:48,172.23.244.90,10.227.251.3,user_585,2,5,36425,445,803,-0.780876786979293,-0.7953796766888633,4397,2026-06-11 13:40:48,,1,-0.7072544858319685,-0.8070984444748296,24,0,-0.09113529846973145,1,0,1,4,1,50.69,0,13.0,3.0,6.0
,10.55.165.0,192.168.190.57,user_86,4,2,14998,445,1228,-0.7969032867581304,0.026121719402658426,4230,,,1,-0.18661851555607503,0.48146027642035516,12,0,0.2504426705979235,1,0,0,0,0,44.06,1,,,
,192.168.171.77,10.146.110.191,user_433,0,0,15098,80,93,0.04629042654277286,-0.9726078275773288,4150,,,1,-0.7072544858319685,-0.8670314082373963,25,0,-1.3625644055548916,1,0,0,4,1,16.25,0,,,
,192.168.195.82,10.227.91.146,user_541,5,4,22772,443,406,-0.8560560963883367,0.838945961499386,3505,,,1,-0.9675724709699153,0.3615943488952217,10,0,-1.0209864364872365,2,0,0,4,0,29.27,1,,,
,10.250.109.214,192.168.81.73,user_583,3,1,26958,445,1386,-0.35885462725973155,0.7030970410208108,1230,,,1,-0.7072544858319685,-0.057936397442745424,8,0,0.23146611676083156,0,0,0,1,1,43.41,0,,,
,10.28.113.233,192.168.254.182,user_25,2,4,37374,443,303,-0.48143835176860506,0.4531063098932604,6358,,2026-06-11 16:35:18,1,-0.9675724709699153,-0.46248390284007085,1,0,0.2883957782721074,0,0,0,1,1,46.05,0,,,
,192.168.33.109,10.70.79.29,user_133,1,3,56753,443,1225,-1.1938084552489014,1.150500137951236,4132,,2026-06-11 05:43:54,1,-0.9675724709699153,-0.46248390284007085,22,0,0.7438330703623139,2,1,0,1,1,44.66,0,,,
2026-06-11 13:56:54,172.30.185.110,192.168.153.210,user_473,4,4,1136,22,1313,-0.8560946726304328,-1.378548018553073,2726,2026-06-11 13:56:54,,1,-0.9675724709699153,-0.44750066189942916,6,0,-0.034205636958455625,2,0,0,0,1,45.99,0,13.0,3.0,6.0
,172.20.94.149,192.168.200.236,user_155,2,3,22103,22,688,0.5551187750391516,-0.049010552264898886,5741,,,1,-0.7072544858319685,0.22674518042944655,20,0,-0.14806495998100727,0,1,0,4,1,54.66,0,,,
,192.168.47.166,192.168.231.104,user_501,0,1,37260,22,1062,-0.2791715415859647,-1.3008218049970044,3804,,,1,0.3340174547198184,-0.3875676981368625,18,0,-1.3625644055548916,2,1,0,1,1,47.22,0,,,
2026-06-11 23:56:00,192.168.138.202,192.168.206.50,user_133,4,4,44793,22,1311,-0.23792389472467726,0.1595089053534916,2683,2026-06-11 23:56:00,2026-06-11 08:39:00,1,-0.7072544858319685,-0.16281908402723722,20,0,-0.12908840614391534,2,1,0,3,1,63.6,0,23.0,3.0,6.0
2026-06-11 08:13:24,10.235.172.175,10.241.201.11,user_413,0,0,6458,3389,163,-1.0680151873976298,0.1536549642399352,835,2026-06-11 08:13:24,2026-06-11 22:08:24,0,-0.9675724709699153,-0.2976682524930124,21,1,0.6109971935026703,1,1,0,3,0,24.71,0,8.0,3.0,6.0
,172.18.146.82,10.25.230.125,user_156,3,0,21699,80,222,0.481355213715036,2.1944897871085054,3335,,,1,0.0736994695818717,0.48146027642035516,0,0,-1.3056347440436158,1,0,1,0,1,47.46,0,,,
2026-06-11 13:29:30,10.235.144.2,10.6.53.245,user_538,1,2,56018,80,1019,0.5183151112673385,-0.12126940572434403,3097,2026-06-11 13:29:30,2026-06-11 05:06:30,1,-0.18661851555607503,0.10687925290431309,6,0,0.9715517164074173,0,0,0,2,0,25.88,0,13.0,3.0,6.0
2026-06-11 02:39:30,10.121.208.27,172.24.92.135,user_146,4,1,4754,445,316,-0.8868380087689439,-0.09411334441797466,3037,2026-06-11 02:39:30,,1,-0.7072544858319685,-0.5823498303652044,16,0,-0.9071271134646849,2,0,1,0,1,53.16,1,2.0,3.0,6.0
2026-06-11 18:06:48,192.168.61.52,10.8.16.250,user_143,4,3,52733,80,1386,-1.246387873225927,1.9163020708973895,4226,2026-06-11 18:06:48,,1,-0.9675724709699153,-0.6722492760090545,10,0,-1.0968926518356044,0,1,0,1,1,64.33,0,18.0,3.0,6.0
,10.17.31.172,172.27.250.65,user_333,4,4,35540,3389,1276,2.4078643168684155,1.3991135696115318,5649,,2026-06-11 09:57:48,0,0.0736994695818717,-0.3576012162555791,5,0,0.9146220548961415,0,0,1,3,1,45.04,0,,,
2026-06-11 05:33:30,10.68.234.220,192.168.8.226,user_437,1,2,44266,3389,199,-0.5497626629571664,1.7755413959396011,2119,2026-06-11 05:33:30,,1,-0.44693650069402174,0.13684573478559647,26,0,0.19351300908664767,1,0,1,2,1,51.58,0,5.0,3.0,6.0
,10.148.106.180,10.217.172.19,user_447,3,5,31494,22,742,-1.0056104005587196,-0.5962101244453841,5245,,2026-06-11 12:10:42,1,-0.9675724709699153,-0.2377352887304456,27,0,-1.3625644055548916,0,0,0,1,0,31.25,0,,,
,172.21.144.171,10.50.40.59,user_312,1,4,19772,80,673,2.6298127257685016,1.11260515722643,6724,,,1,4.238787231789019,4.287203475343342,9,0,2.6225119002344166,0,1,1,2,1,93.08,1,,,
2026-06-11 12:24:12,192.168.45.59,10.237.12.91,user_424,3,2,36943,443,767,-0.9212730912760547,1.4552832893186238,2719,2026-06-11 12:24:12,,1,-0.18661851555607503,-0.8969978901186797,19,0,0.5161144243172107,0,0,0,2,1,73.33,0,12.0,3.0,6.0
,192.168.85.175,10.100.130.146,user_400,2,2,14157,445,207,-0.9546222525681594,-0.976684500119531,4175,,,1,-0.44693650069402174,-0.6722492760090545,11,0,-0.8312208981163172,2,1,0,4,0,16.95,0,,,
,10.161.17.236,172.20.141.191,user_264,5,2,1117,3389,547,-1.155122270862797,-0.36771898779635265,3408,,,1,0.3340174547198184,0.631292685826772,6,0,-1.1727988671839722,0,0,0,0,0,29.95,0,,,
,192.168.35.0,172.27.113.93,user_256,0,4,55644,22,1225,-0.3945685121923291,0.43973161081391704,3334,,,1,0.0736994695818717,0.301661385132655,22,0,1.5218717776830837,2,1,1,3,0,51.94,1,,,
2026-06-11 09:35:54,10.69.27.126,172.28.240.242,user_212,5,3,1998,445,1049,0.7348840632071192,-0.7060242359177852,3585,2026-06-11 09:35:54,2026-06-11 09:20:54,1,0.3340174547198184,0.13684573478559647,8,0,0.2504426705979235,2,1,1,2,1,49.61,0,9.0,3.0,6.0
2026-06-11 22:34:12,192.168.95.132,172.17.35.180,user_28,5,3,33999,80,983,0.19270269579442606,0.24379193459935838,6048,2026-06-11 22:34:12,2026-06-11 03:22:12,1,-0.18661851555607503,0.9459407455802473,14,0,-0.7553146827679494,1,1,0,0,1,49.05,0,22.0,3.0,6.0
2026-06-11 19:39:06,10.29.233.45,192.168.122.46,user_348,5,2,25663,443,1113,-0.6359998521630658,-0.30843653782304714,4420,2026-06-11 19:39:06,,1,-0.9675724709699153,0.5563764811235636,0,0,0.2883957782721074,1,0,0,2,0,25.92,0,19.0,3.0,6.0
,192.168.120.156,10.123.36.112,user_474,5,4,34443,443,1498,1.4463862012402526,0.35925916587781814,4229,,2026-06-11 07:05:54,1,-0.9675724709699153,0.8860077818176806,20,0,0.2504426705979235,0,1,1,3,0,58.1,1,,,
