timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label
41:55.8,172.19.59.187,172.16.185.135,user_272,IT,RDP,9766,22,745,230116,2529711,3074,41:55.8,33:09.8,1,0,62,29,0,65,PowerUser,1,0,India,1,40.78,0
25:23.4,172.16.237.219,192.168.6.251,user_99,IT,SSH,50176,80,776,282677,1999203,5414,25:23.4,55:37.4,1,1,62,4,0,132,Admin,0,1,Germany,0,36.33,0
04:59.6,192.168.130.54,192.168.209.47,user_484,Admin,RDP,13926,3389,561,1078923,474942,1650,04:59.6,32:29.6,1,2,45,17,0,138,User,1,1,UK,0,59.64,0
53:15.3,10.106.52.202,10.241.90.38,user_241,Admin,SMB,52765,443,1298,631172,14460,6460,53:15.3,40:55.3,1,3,48,18,0,157,User,0,0,Germany,1,17.36,0
05:40.6,192.168.239.244,192.168.231.47,user_219,HR,HTTPS,7683,445,116,197085,632423,5865,05:40.6,43:25.6,1,6,134,22,0,148,User,1,0,Germany,1,27.04,0
48:57.5,192.168.59.75,172.21.115.209,user_163,Research,RDP,53234,3389,582,820409,621825,2639,48:57.5,32:56.5,1,7,73,36,0,55,PowerUser,0,0,Singapore,1,22.36,0
13:15.4,172.24.140.113,10.183.170.245,user_527,Operations,UDP,34115,445,92,789032,419064,7577,13:15.4,19:32.4,1,1,136,15,1,155,PowerUser,0,0,USA,0,61.75,0
35:36.1,192.168.186.203,10.112.214.224,user_252,IT,HTTPS,57990,3389,425,339183,254255,5915,35:36.1,14:11.1,1,0,61,25,1,99,Admin,0,0,Germany,0,59.94,0
38:44.2,10.223.213.179,172.18.10.51,user_585,Finance,SMB,61074,443,479,201728,843408,1293,38:44.2,00:17.2,1,0,72,0,0,1,Admin,0,0,Germany,1,59.55,0
52:39.0,10.168.205.178,192.168.2.101,user_60,HR,HTTPS,12602,443,240,423776,911379,5084,52:39.0,17:23.0,1,4,67,19,0,160,User,1,0,USA,1,54.08,0
18:47.3,172.21.174.17,172.30.136.221,user_480,Admin,RDP,19075,80,434,600703,173981,4561,18:47.3,34:48.3,1,0,121,15,0,64,User,1,1,Germany,1,93.41,0
48:01.8,172.22.57.84,10.189.247.161,user_315,HR,TCP,56937,443,882,424423,849307,3871,48:01.8,52:32.8,0,0,92,9,0,87,Admin,0,0,Singapore,0,44.24,0
56:29.9,10.14.199.255,172.17.21.191,user_239,IT,SSH,2729,443,780,1518937,2094534,5704,56:29.9,31:33.9,1,13,303,26,1,252,User,1,1,USA,1,82.46,1
22:38.5,10.209.59.62,192.168.79.53,user_86,Admin,SSH,54749,445,1379,216924,119085,2514,22:38.5,04:32.5,1,1,85,14,0,31,User,1,1,India,1,41.1,0
44:22.7,192.168.175.233,192.168.45.30,user_190,HR,SMB,61960,445,630,102171,234527,3011,44:22.7,34:33.7,1,3,72,0,0,30,PowerUser,0,0,Germany,1,61.01,0
18:55.2,192.168.77.242,172.22.250.172,user_527,Admin,TCP,31263,445,1413,849650,453502,6386,18:55.2,05:21.2,1,0,89,21,0,66,Admin,1,0,USA,1,31.2,0
09:15.1,10.193.99.159,10.98.91.188,user_23,Admin,SSH,43509,445,1067,838440,924119,2326,09:15.1,48:01.1,1,5,204,0,0,105,PowerUser,0,0,UK,0,69.81,1
32:07.5,172.21.128.127,172.21.117.208,user_42,Operations,RDP,58062,443,169,136901,1202497,3045,32:07.5,22:52.5,1,4,49,0,0,5,PowerUser,1,0,USA,0,39.32,0
02:01.5,172.16.217.117,10.39.119.241,user_476,Admin,RDP,15537,22,1469,484481,613265,4321,02:01.5,14:02.5,1,3,140,12,0,69,PowerUser,0,0,Singapore,0,82.61,0
53:12.6,10.78.44.76,10.100.87.253,user_373,Admin,TCP,20930,22,856,822576,239214,2376,53:12.6,32:48.6,0,8,25,17,0,149,Admin,1,1,Singapore,0,64.57,1
05:21.9,10.17.110.162,192.168.99.164,user_130,Admin,HTTPS,25754,445,422,39604,671973,4627,05:21.9,22:28.9,1,4,70,34,0,17,User,0,1,USA,1,22.01,0
10:48.3,172.28.25.13,10.214.253.4,user_226,Operations,SSH,38076,3389,835,127681,1842103,451,10:48.3,18:19.3,1,2,123,8,0,18,Admin,0,0,UK,1,66.22,0
52:16.1,192.168.14.87,192.168.29.79,user_132,Admin,SMB,53184,443,781,314085,1937346,4016,52:16.1,59:12.1,1,2,38,9,0,68,PowerUser,0,0,Germany,1,75.68,0
07:29.0,172.23.16.192,192.168.60.33,user_405,IT,SSH,28068,80,234,150440,975558,6551,07:29.0,56:40.0,1,2,40,8,0,1,Admin,0,1,UK,0,38.73,0
04:19.2,10.216.182.44,172.18.170.118,user_504,Research,HTTPS,46220,22,677,143166,1327077,2051,04:19.2,38:30.2,1,4,54,21,0,109,PowerUser,0,0,UK,0,38.59,0
36:21.2,192.168.160.21,10.198.17.174,user_488,IT,HTTPS,34175,3389,889,177392,1783340,5725,36:21.2,11:46.2,1,5,95,12,0,66,PowerUser,1,0,India,0,51.33,0
18:14.2,10.23.55.129,172.26.226.218,user_296,Research,HTTPS,50448,445,578,1121461,1698191,1783,18:14.2,47:57.2,1,3,60,14,1,33,User,0,0,India,1,68.53,0
43:04.5,10.79.15.68,10.221.68.94,user_287,IT,RDP,42236,443,640,355960,1446076,4828,43:04.5,03:32.5,1,0,129,14,0,54,Admin,0,0,India,0,66.82,0
12:39.0,172.25.192.35,192.168.19.228,user_243,Finance,UDP,64828,80,522,37805,888268,3949,12:39.0,18:28.0,1,5,70,16,0,74,User,0,1,UK,0,63.57,0
36:04.9,172.19.79.69,172.19.35.5,user_81,IT,UDP,36057,3389,955,788133,1854791,5890,36:04.9,14:14.9,1,5,114,20,0,8,Admin,1,0,UK,1,39.67,0
37:45.3,172.30.60.175,192.168.153.212,user_581,IT,RDP,27942,443,1055,1113205,1552928,5282,37:45.3,05:47.3,1,4,196,41,0,128,User,1,0,Singapore,0,41.82,1
14:03.8,10.100.250.127,192.168.73.239,user_527,Operations,TCP,13267,80,260,1050278,603021,3769,14:03.8,16:52.8,1,0,100,10,0,128,PowerUser,0,1,Germany,0,46.41,0
18:52.9,192.168.120.244,172.17.140.134,user_316,IT,TCP,64105,445,75,131527,1898983,3941,18:52.9,24:33.9,1,7,26,30,0,27,PowerUser,0,0,Singapore,0,53.88,0
58:05.0,10.248.206.114,192.168.254.69,user_571,HR,TCP,12190,445,1264,911349,292863,2058,58:05.0,32:23.0,1,5,51,16,0,35,User,0,0,USA,1,40.12,0
34:12.5,10.244.194.180,172.24.254.166,user_124,Operations,TCP,12937,80,355,568662,302079,3071,34:12.5,25:23.5,1,0,56,20,0,64,Admin,1,0,Germany,1,11.15,0
56:53.5,172.27.215.241,192.168.232.26,user_372,Operations,UDP,14806,22,404,166262,651638,5345,56:53.5,25:58.5,1,3,24,15,0,173,Admin,0,0,India,0,18.58,0
04:07.3,172.25.115.54,10.235.161.89,user_407,Finance,TCP,36655,22,1004,279783,467647,5332,04:07.3,32:59.3,1,3,61,9,0,51,User,0,0,Germany,0,27.67,0
33:41.5,172.30.152.24,172.22.142.148,user_500,IT,HTTPS,48659,3389,483,1390686,1951685,3603,33:41.5,33:44.5,1,0,193,14,0,25,PowerUser,0,0,India,0,53.8,0
52:02.9,172.26.231.228,172.25.154.218,user_183,IT,UDP,24290,445,342,397671,172080,2469,52:02.9,33:11.9,1,3,133,18,0,23,Admin,0,0,UK,0,31.69,0
40:11.8,10.136.59.4,192.168.128.52,user_58,Finance,RDP,11276,80,1004,2518941,766124,4642,40:11.8,57:33.8,1,12,328,12,0,111,PowerUser,1,1,Singapore,1,100,1
30:48.1,172.16.76.46,192.168.186.243,user_599,Research,SSH,42618,80,679,51069,163427,4151,30:48.1,39:59.1,1,1,54,1,0,47,User,1,0,India,0,44.28,0
56:45.4,192.168.25.57,192.168.109.42,user_239,Finance,TCP,37741,443,223,472332,1559733,4091,56:45.4,04:56.4,1,0,69,23,0,41,User,0,0,UK,1,61.66,0
58:16.8,172.30.176.173,10.215.82.175,user_494,HR,HTTPS,62817,443,146,935792,251875,4603,58:16.8,14:59.8,1,1,116,8,0,82,User,1,0,USA,0,44,0
23:39.3,172.18.85.83,172.22.46.40,user_365,Operations,TCP,43386,3389,189,2110100,1014623,2210,23:39.3,00:29.3,1,0,107,12,0,1,PowerUser,1,0,Singapore,0,32.92,0
01:06.1,172.23.41.149,172.20.49.120,user_467,Operations,SSH,37000,22,117,1074250,534423,2146,01:06.1,36:52.1,1,2,99,0,0,45,User,1,0,Singapore,0,16.81,0
43:55.1,172.22.125.118,10.160.156.20,user_484,Finance,HTTPS,19969,3389,64,615387,1577826,5825,43:55.1,21:00.1,1,0,107,27,0,7,PowerUser,0,1,UK,0,35.57,0
13:10.1,10.170.29.81,10.106.60.199,user_413,Finance,SMB,18123,80,1381,16879,1925863,6061,13:10.1,54:11.1,1,0,86,14,0,52,User,1,0,Singapore,1,33.31,1
52:55.5,10.245.167.32,10.212.210.126,user_460,HR,SSH,58152,80,640,1448596,738478,7451,52:55.5,57:06.5,1,10,130,35,1,135,PowerUser,0,0,Singapore,0,47.08,1
31:59.4,172.27.247.198,192.168.116.54,user_24,Finance,HTTPS,3004,3389,265,171327,215797,3647,31:59.4,32:46.4,1,3,84,15,1,18,User,1,0,Singapore,0,54.47,0
52:13.9,172.23.141.62,192.168.24.5,user_472,Finance,RDP,27995,80,950,262850,952051,60,52:13.9,53:13.9,1,1,105,11,0,1,Admin,0,0,Germany,1,62.55,0
54:24.8,192.168.242.225,192.168.206.86,user_324,Finance,SSH,14648,443,669,228781,86866,3477,54:24.8,52:21.8,1,2,68,18,0,131,Admin,0,0,USA,1,48.67,0
34:30.8,172.24.136.111,10.86.173.92,user_505,HR,TCP,34203,443,695,176452,1550095,4468,34:30.8,48:58.8,1,3,60,11,0,18,PowerUser,0,0,India,0,22.73,0
35:14.1,172.17.182.54,10.232.147.149,user_581,HR,SMB,35738,3389,574,720671,376000,1220,35:14.1,55:34.1,1,0,25,22,0,1,User,0,0,USA,0,51.05,0
15:50.1,10.142.44.41,192.168.250.202,user_20,Admin,HTTPS,15792,22,784,580038,1964758,2923,15:50.1,04:33.1,1,0,172,25,0,35,Admin,1,1,USA,1,61.67,0
50:23.0,192.168.55.77,192.168.244.41,user_312,Admin,HTTPS,40161,445,851,841076,377645,5843,50:23.0,27:46.0,1,1,137,33,0,159,PowerUser,0,1,Singapore,0,66.25,1
12:56.8,172.20.52.38,192.168.84.249,user_118,Finance,UDP,41447,80,742,591722,424200,5267,12:56.8,40:43.8,1,2,80,0,0,139,PowerUser,0,0,Germany,1,59.92,0
59:39.6,10.52.105.165,172.29.193.37,user_480,Admin,SMB,43929,443,283,32012,1372643,3179,59:39.6,52:38.6,1,4,115,13,0,53,Admin,1,0,India,0,81.96,0
09:29.6,192.168.141.208,172.26.134.217,user_581,Finance,SMB,46152,445,1390,1177652,1505357,5585,09:29.6,42:34.6,1,4,86,19,0,66,User,0,0,UK,1,36.22,0
33:55.2,192.168.41.86,172.25.190.19,user_340,HR,SMB,12703,445,315,261481,1174293,3667,33:55.2,35:02.2,0,5,141,16,0,70,Admin,0,0,USA,0,40.82,0
11:09.2,10.91.201.252,10.168.215.204,user_407,IT,SMB,9497,445,194,464295,39644,3086,11:09.2,02:35.2,0,5,77,30,0,8,User,0,1,USA,1,35.28,0
09:12.5,172.18.41.126,192.168.33.53,user_266,HR,RDP,42737,445,1293,838721,1813926,4620,09:12.5,26:12.5,1,4,84,29,0,103,PowerUser,0,0,India,0,69.35,0
20:58.3,192.168.19.104,172.17.135.79,user_543,Operations,RDP,2134,3389,1190,1991783,2272201,7808,20:58.3,31:06.3,1,10,380,14,0,145,PowerUser,1,1,India,0,66.4,0
32:25.0,172.17.234.186,10.254.52.25,user_403,Research,SMB,45800,445,1352,718623,180441,3780,32:25.0,35:25.0,1,4,59,0,1,68,Admin,0,0,Singapore,0,58.11,0
09:37.6,192.168.65.67,172.16.165.191,user_583,Operations,RDP,39343,22,591,293681,576815,1057,09:37.6,27:14.6,0,8,128,18,0,1,PowerUser,1,0,USA,0,19.22,0
37:57.5,192.168.9.249,10.139.194.130,user_526,Operations,RDP,32370,445,1458,623679,312090,1477,37:57.5,02:34.5,1,6,82,21,0,40,PowerUser,0,0,UK,1,54.85,0
46:43.6,172.19.11.220,10.57.218.95,user_69,IT,RDP,7765,443,1094,116171,1049292,4155,46:43.6,55:58.6,1,4,14,17,1,96,PowerUser,1,0,Germany,0,52.8,0
53:14.2,172.26.252.43,192.168.225.235,user_266,HR,HTTPS,3155,22,1356,1026579,361647,2691,53:14.2,38:05.2,1,3,1,16,0,44,Admin,0,0,India,0,37.3,0
49:14.0,172.21.89.139,10.191.227.143,user_295,Admin,HTTPS,31138,445,1499,173332,1764493,3215,49:14.0,42:49.0,1,6,74,14,0,101,Admin,0,0,Germany,0,34.42,0
57:11.1,192.168.249.117,10.128.59.239,user_487,Finance,UDP,42203,80,1421,482949,1488593,2247,57:11.1,34:38.1,1,0,115,18,0,62,PowerUser,1,0,India,0,75.94,0
10:22.5,10.234.46.121,192.168.50.63,user_346,Research,HTTPS,5766,443,76,1374064,997932,6929,10:22.5,05:51.5,1,5,152,41,1,142,Admin,1,0,USA,0,50.45,1
02:58.2,172.20.236.36,10.111.74.245,user_549,HR,HTTPS,44568,443,161,54622,1654591,1006,02:58.2,19:44.2,1,2,99,43,1,99,User,0,0,India,1,68.32,1
57:53.2,192.168.113.51,172.21.133.159,user_430,Admin,SSH,62491,443,1372,1119351,315521,1101,57:53.2,16:14.2,1,4,71,21,0,30,Admin,0,0,UK,0,76.4,0
04:37.1,10.173.201.135,172.26.117.248,user_266,Research,RDP,3700,445,605,903988,1040906,4330,04:37.1,16:47.1,1,1,32,9,0,44,PowerUser,0,0,USA,0,25.21,0
12:03.5,172.29.116.45,172.16.142.59,user_370,Operations,UDP,24757,80,688,1238328,244794,3788,12:03.5,15:11.5,1,0,131,5,0,56,Admin,0,0,USA,1,21.87,0
27:38.2,192.168.252.33,10.212.246.14,user_253,Operations,RDP,51029,443,764,195646,619015,1937,27:38.2,59:55.2,1,9,82,35,0,133,PowerUser,0,0,UK,1,42.86,0
42:42.9,192.168.105.105,10.240.233.177,user_357,Operations,TCP,9382,445,998,472937,1553913,3780,42:42.9,45:42.9,1,0,89,11,0,14,Admin,1,0,India,0,70.93,0
43:28.2,192.168.40.12,192.168.208.103,user_429,Operations,RDP,35767,445,1201,381291,358546,3016,43:28.2,33:44.2,1,4,35,16,1,10,User,0,0,UK,0,50.59,0
22:23.3,10.16.12.181,10.105.33.42,user_219,Admin,SSH,20918,22,746,129104,104125,4296,22:23.3,33:59.3,1,2,10,28,0,78,PowerUser,0,1,India,0,50.9,0
52:53.9,10.51.169.99,10.185.161.120,user_581,HR,SSH,5301,445,554,576251,1459189,477,52:53.9,00:50.9,0,8,89,24,1,59,User,1,1,Germany,1,61.34,0
21:49.1,192.168.111.212,172.19.43.200,user_55,HR,SMB,11071,3389,688,868193,830641,2018,21:49.1,55:27.1,1,2,64,0,0,146,Admin,1,1,UK,0,41.58,0
12:06.0,172.25.112.107,10.246.103.53,user_291,Finance,SSH,29415,445,1462,1238843,291532,2737,12:06.0,57:43.0,1,23,216,15,1,126,Admin,1,1,USA,1,87.96,0
19:44.5,172.26.2.10,10.169.161.13,user_239,Admin,RDP,1588,443,432,596900,1029716,2780,19:44.5,06:04.5,1,0,64,18,1,41,User,0,0,USA,1,37.64,0
11:52.0,10.105.2.17,172.23.240.212,user_244,Finance,RDP,44569,22,1230,128205,153578,4598,11:52.0,28:30.0,1,6,2,29,0,77,User,0,0,India,1,50.38,0
55:14.5,172.26.4.196,10.189.172.174,user_459,Finance,SMB,57321,445,709,349528,1420046,2345,55:14.5,34:19.5,1,5,75,11,0,64,User,1,0,India,0,64.35,0
51:21.8,10.239.22.220,172.24.118.168,user_33,Admin,HTTPS,40492,80,169,1158960,553161,6296,51:21.8,36:17.8,1,0,73,36,0,1,Admin,0,0,India,1,40.82,0
22:00.7,10.47.249.98,172.24.42.216,user_40,Operations,TCP,26495,3389,1151,196546,413174,4023,22:00.7,29:03.7,1,5,99,19,0,109,Admin,0,0,India,1,46.73,0
48:34.4,172.16.83.171,10.23.199.5,user_298,Operations,UDP,63200,445,451,639838,943964,4414,48:34.4,02:08.4,1,2,149,0,0,117,Admin,0,0,Singapore,1,38.15,0
20:26.9,10.88.142.224,10.122.92.110,user_125,Operations,UDP,7258,22,631,82457,30379,3834,20:26.9,24:20.9,1,0,110,30,0,75,PowerUser,1,1,Germany,0,48.94,0
02:17.3,172.17.222.207,10.169.188.75,user_448,Research,UDP,39241,80,996,782372,29728,3251,02:17.3,56:28.3,1,8,107,15,0,191,Admin,0,0,Germany,0,55.16,0
13:12.4,192.168.28.158,192.168.119.3,user_407,IT,HTTPS,24043,22,640,1392508,389493,3086,13:12.4,04:38.4,1,1,50,19,0,77,Admin,1,0,UK,0,41.56,0
04:08.6,172.26.131.136,192.168.180.241,user_508,Finance,TCP,63823,80,901,233199,573797,2246,04:08.6,41:34.6,1,5,54,13,0,91,Admin,0,0,USA,1,56.59,0
41:55.6,192.168.120.85,10.32.75.199,user_409,Finance,TCP,19901,22,360,8475,414457,3977,41:55.6,48:12.6,1,0,143,18,0,101,PowerUser,1,0,USA,1,56.2,0
20:40.0,172.30.147.190,172.16.76.69,user_198,Finance,UDP,7403,443,1304,950416,1324073,5993,20:40.0,00:33.0,1,4,37,23,0,47,User,0,0,Singapore,1,39.84,0
33:59.8,192.168.146.183,172.20.171.87,user_260,Finance,UDP,23274,80,1072,197520,1054050,2860,33:59.8,21:39.8,1,0,105,28,0,37,Admin,0,0,USA,1,48.35,0
20:32.3,10.217.108.167,10.122.252.87,user_89,HR,RDP,8337,80,1000,550606,917346,1822,20:32.3,50:54.3,0,5,100,28,0,69,Admin,0,0,UK,0,46.73,0
39:26.5,192.168.130.167,172.25.126.78,user_465,Research,SSH,2407,22,1246,1095568,1530289,3061,39:26.5,30:27.5,1,0,30,37,0,34,Admin,1,0,UK,0,60.2,0
51:15.5,192.168.1.237,192.168.220.162,user_501,IT,RDP,58817,443,832,1549793,374257,2538,51:15.5,33:33.5,1,0,104,16,0,1,Admin,0,0,Germany,0,48.42,0
50:17.0,192.168.195.133,172.22.218.45,user_534,Operations,TCP,2635,80,1029,362609,547499,4981,50:17.0,13:18.0,1,3,74,12,0,1,PowerUser,0,0,India,0,54.4,0
35:03.6,172.20.77.114,172.26.28.175,user_558,Operations,SSH,22831,443,1112,550415,5804,5644,35:03.6,09:07.6,1,1,100,27,0,91,User,0,1,USA,1,31.24,0
23:27.1,172.27.248.20,10.108.26.55,user_415,Operations,SSH,27563,3389,457,144587,886670,4325,23:27.1,35:32.1,1,0,136,10,0,44,Admin,1,0,UK,0,41.03,0
59:11.6,10.24.225.145,172.18.52.140,user_178,HR,TCP,53068,22,840,446695,667824,2446,59:11.6,39:57.6,1,3,133,18,0,87,PowerUser,1,0,Singapore,1,62.67,0
58:48.8,10.250.15.57,172.20.75.176,user_456,Finance,UDP,60487,443,946,177860,1404777,3734,58:48.8,01:02.8,1,1,31,22,1,103,Admin,0,0,Germany,1,59.45,0
59:26.8,172.26.236.208,10.65.45.150,user_307,Finance,RDP,63406,3389,795,846318,2228103,2863,59:26.8,47:09.8,1,6,72,28,0,95,PowerUser,0,0,USA,0,27.39,0
57:17.4,10.28.117.12,10.191.8.74,user_415,Research,HTTPS,39618,443,1467,719979,511172,2363,57:17.4,36:40.4,1,0,18,11,0,1,User,0,0,India,1,50.07,0
55:52.9,10.38.196.80,10.144.192.203,user_425,Operations,SSH,1238,3389,508,645068,1164176,3231,55:52.9,49:43.9,1,6,117,28,0,38,User,0,1,USA,1,48.63,0
53:14.6,192.168.75.166,192.168.229.126,user_418,Admin,TCP,47534,22,982,96694,2230536,1893,53:14.6,24:47.6,1,0,91,12,0,164,User,0,0,Germany,0,61.24,0
34:30.8,10.95.15.223,192.168.165.120,user_213,Research,HTTPS,24420,3389,334,91340,294054,5915,34:30.8,13:05.8,1,6,149,20,1,125,PowerUser,0,0,USA,0,74.38,0
28:35.9,10.103.252.96,192.168.144.106,user_578,HR,SMB,53719,22,739,284083,784838,2507,28:35.9,10:22.9,1,7,147,15,0,86,User,0,1,USA,1,53.2,0
14:11.7,172.24.207.173,10.224.121.99,user_381,HR,SSH,37322,445,425,237680,1839330,1203,14:11.7,34:14.7,1,6,129,23,0,22,Admin,0,0,USA,1,41.52,0
17:32.5,10.52.53.186,192.168.45.225,user_147,IT,SMB,49516,443,1456,499570,502963,4180,17:32.5,27:12.5,1,2,91,10,0,85,Admin,0,0,USA,1,16.5,0
45:47.0,172.19.141.136,172.31.177.63,user_436,HR,UDP,45124,3389,889,714354,772181,2158,45:47.0,21:45.0,0,8,167,29,1,151,User,0,0,UK,1,61.68,1
48:29.1,192.168.121.170,172.21.122.222,user_282,Finance,UDP,42895,3389,81,522819,653446,4412,48:29.1,02:01.1,1,3,83,0,0,84,User,0,1,UK,1,40.84,0
44:29.9,192.168.156.72,172.18.234.95,user_301,IT,RDP,49378,445,109,1105428,1295987,3456,44:29.9,42:05.9,1,3,120,20,1,47,Admin,0,0,Germany,0,59.64,1
58:05.1,10.63.11.232,10.127.234.122,user_255,IT,TCP,11469,445,888,589278,585689,5880,58:05.1,36:05.1,0,12,263,15,0,110,User,0,1,Singapore,0,72.97,1
02:13.6,10.211.79.81,10.49.23.89,user_461,Operations,RDP,31002,3389,1090,1524755,2257189,4852,02:13.6,23:05.6,1,4,103,25,1,75,Admin,1,1,India,1,63.85,1
18:49.0,192.168.139.249,10.82.200.233,user_322,Research,HTTPS,13079,443,263,1797692,612048,3367,18:49.0,14:56.0,1,2,104,18,0,42,User,0,0,USA,1,46.01,0
34:43.1,172.30.144.249,192.168.19.122,user_148,Finance,UDP,4918,445,827,655077,116617,3810,34:43.1,38:13.1,1,0,51,8,0,24,User,0,0,Singapore,1,79.75,0
23:38.1,172.21.248.12,172.26.97.110,user_464,Admin,SSH,1750,443,230,728639,1065495,950,23:38.1,39:28.1,1,2,80,18,0,70,User,0,0,UK,1,73.43,1
49:10.0,192.168.171.179,172.30.200.39,user_69,Operations,TCP,20109,443,691,1856232,847241,3357,49:10.0,45:07.0,1,2,159,15,1,75,User,1,1,Singapore,1,42.66,1
46:36.6,172.25.94.208,192.168.190.130,user_1,Operations,HTTPS,56723,3389,1062,264549,1741427,2907,46:36.6,35:03.6,1,5,117,13,0,14,Admin,1,0,Singapore,0,26.65,0
49:40.9,192.168.33.129,192.168.151.157,user_348,IT,TCP,4707,443,684,125652,1214940,2521,49:40.9,31:41.9,1,3,39,7,0,118,PowerUser,0,0,UK,0,42.74,0
09:03.8,172.22.97.39,10.98.193.56,user_575,Research,RDP,55654,3389,817,622267,612045,4633,09:03.8,26:16.8,1,4,1,20,0,16,User,1,0,Singapore,1,68.53,0
35:44.2,10.137.116.101,10.243.111.154,user_520,HR,UDP,45747,443,871,733399,1034691,3876,35:44.2,40:20.2,1,3,110,34,0,103,User,0,0,UK,1,59.58,0
18:11.2,192.168.213.163,192.168.31.9,user_80,HR,TCP,31431,445,441,426856,1913885,6239,18:11.2,02:10.2,0,2,77,11,0,70,Admin,0,0,USA,1,68.65,1
30:14.5,192.168.125.158,192.168.105.49,user_207,Admin,SMB,42317,22,960,9950,1487764,2246,30:14.5,07:40.5,1,5,73,11,0,29,Admin,0,0,Germany,1,46.69,0
09:45.0,10.205.72.35,10.207.43.177,user_286,Finance,TCP,8587,22,771,1042336,2075082,2037,09:45.0,43:42.0,1,4,91,29,0,136,User,1,0,UK,1,43.6,0
00:11.1,172.23.238.224,172.25.187.117,user_170,Finance,SSH,53982,445,646,370963,527951,2650,00:11.1,44:21.1,1,1,144,6,0,70,User,1,1,USA,1,57.17,0
13:08.9,10.222.95.249,192.168.84.221,user_190,Finance,HTTPS,11460,3389,287,696257,815010,3550,13:08.9,12:18.9,1,0,84,24,0,1,User,0,1,USA,1,24.99,0
42:23.4,10.29.98.28,172.23.6.70,user_271,Research,TCP,48853,445,462,1882692,1179358,7271,42:23.4,43:34.4,1,6,280,28,0,183,Admin,0,1,Germany,1,64.44,1
55:31.9,172.21.177.107,172.18.133.120,user_253,Admin,RDP,65481,443,575,2630583,104920,2090,55:31.9,30:21.9,1,6,97,21,0,105,User,0,1,Singapore,1,53.4,1
47:16.9,192.168.142.61,192.168.9.6,user_295,Research,TCP,50129,22,1212,918296,2134786,6919,47:16.9,42:35.9,1,3,83,30,0,97,User,1,1,Singapore,1,55,1
00:20.0,172.19.64.108,172.18.152.13,user_59,HR,RDP,25107,445,993,266489,1068587,3262,00:20.0,54:42.0,1,6,95,13,0,41,User,0,0,UK,1,24.68,0
37:34.9,172.21.153.86,172.28.120.13,user_317,Admin,SSH,60333,445,1226,908828,41584,4875,37:34.9,58:49.9,1,6,133,3,0,158,User,1,0,Singapore,0,56.66,0
04:55.4,172.30.126.123,10.204.182.68,user_589,IT,SSH,51233,445,115,1218567,1541921,2609,04:55.4,48:24.4,0,5,134,30,1,110,User,0,1,USA,1,54.3,1
07:28.5,10.16.116.187,172.29.212.247,user_336,IT,SSH,26191,80,1073,911258,306366,4101,07:28.5,15:49.5,1,4,47,7,0,44,User,0,0,UK,0,71.55,0
39:50.1,172.23.2.148,10.178.117.206,user_422,Operations,HTTPS,16642,80,193,440696,152839,4509,39:50.1,54:59.1,1,3,134,11,1,28,User,0,0,USA,0,56.28,0
17:30.5,172.16.225.186,10.9.7.248,user_102,Research,UDP,57159,80,623,1262823,1153240,5085,17:30.5,42:15.5,1,2,92,12,1,160,User,1,1,UK,1,51.89,1
40:49.0,10.207.220.53,192.168.37.226,user_171,Operations,SSH,38443,3389,1345,479548,776871,1954,40:49.0,13:23.0,1,4,83,15,0,115,User,1,0,UK,1,39.05,0
45:41.6,10.239.255.249,172.26.106.6,user_278,Operations,SMB,34765,445,869,842421,1755615,5169,45:41.6,11:50.6,1,0,33,3,0,170,Admin,0,1,Singapore,1,47.64,0
06:35.2,10.248.62.19,192.168.157.112,user_348,HR,UDP,46897,22,597,617510,752300,6876,06:35.2,01:11.2,1,3,62,19,0,20,User,0,0,Germany,0,51.88,0
50:57.8,10.72.213.109,192.168.134.103,user_520,Operations,UDP,23081,22,1103,1624111,1610800,5714,50:57.8,26:11.8,1,14,224,13,0,106,PowerUser,1,1,UK,1,90.54,1
54:25.3,172.29.116.252,172.31.135.188,user_280,Finance,SMB,57209,22,704,23830,205472,4267,54:25.3,05:32.3,0,6,126,19,0,92,Admin,0,0,USA,1,31.37,0
10:12.5,192.168.211.36,172.21.123.62,user_69,IT,UDP,17344,22,838,344001,917120,4253,10:12.5,21:05.5,1,4,108,19,0,1,User,0,0,USA,0,65.06,0
26:50.7,172.29.229.102,10.173.154.193,user_445,HR,UDP,9137,3389,511,2054147,1317511,4683,26:50.7,44:53.7,1,3,130,9,0,72,User,0,0,India,1,56.03,0
24:20.0,172.17.92.216,172.23.13.101,user_456,IT,SSH,4515,3389,330,592006,596121,7030,24:20.0,21:30.0,1,3,106,32,0,41,Admin,0,0,USA,1,36.89,0
18:43.0,172.20.191.148,192.168.246.179,user_12,Research,TCP,14904,443,1204,360197,1118694,2228,18:43.0,55:51.0,1,0,99,24,0,79,PowerUser,0,0,USA,1,62.17,0
20:58.5,172.24.93.220,172.28.146.129,user_59,Research,SSH,49505,22,460,783150,612190,1369,20:58.5,43:47.5,1,0,1,5,0,44,User,0,0,UK,0,80.77,0
